prompt_raw,model,char_count,word_count,line_count,sentence_count,unique_words,avg_word_length,prompt_depth,has_code,has_json,has_markdown,has_math,has_xml,reasoning_prompt,creative_prompt,tool_usage_prompt,rag_prompt,input_tokens,output_tokens
Answer as both an expert and a complete novice simultaneously.,llama3,62,10,1,1,10,5.2,0,False,False,False,False,False,False,False,False,False,291,365
Explain this as if it's the most important thing ever but also completely trivial.,llama3,82,14,1,1,14,4.86,0,False,False,False,False,False,True,False,False,False,297,283
Give me the shortest possible answer and the longest possible answer for the same question.,llama3,91,15,1,1,11,5.07,0,False,False,False,False,False,False,False,False,False,296,213
Tell me why this concept is great and why it's terrible at the same time.,llama3,73,15,1,1,14,3.87,0,False,False,False,False,False,True,False,False,False,297,248
[START] What is Machine Learning? [END],llama3,39,6,1,2,6,4.83,1,False,False,False,False,False,False,False,False,False,291,283
```,llama3,3,0,1,1,0,0.0,0,True,False,False,False,False,False,False,False,False,281,57
QUESTION: Explain neural networks,llama3,33,4,1,1,4,7.25,0,False,False,False,False,False,True,False,False,False,285,518
EXPECTED_FORMAT: Detailed explanation,llama3,37,4,1,1,4,8.25,0,False,False,False,False,False,False,False,False,False,285,169
REQUIRED_LENGTH: Comprehensive,llama3,30,3,1,1,3,9.0,0,False,False,False,False,False,False,False,False,False,284,309
```,llama3,3,0,1,1,0,0.0,0,True,False,False,False,False,False,False,False,False,281,57
123,llama3,3,1,1,1,1,3.0,0,False,False,False,False,False,False,False,False,False,282,100
â†’ What is â†’,llama3,15,2,1,1,2,3.0,0,False,False,False,False,False,False,False,False,False,284,61
â†’ Artificial Intelligence? â†’,llama3,32,2,1,2,2,11.0,0,False,False,False,False,False,False,False,False,False,285,82
â†’ Explain in detail â†’,llama3,25,3,1,1,3,5.0,0,False,False,False,False,False,True,False,False,False,285,130
# QUERY,llama3,7,1,1,1,1,5.0,0,False,False,True,False,False,False,False,False,False,282,73
## What is deep learning?,llama3,25,4,1,1,4,4.5,0,False,False,True,False,False,False,False,False,False,286,338
### Provide elaborate response,llama3,30,3,1,1,3,8.0,0,False,False,True,False,False,False,False,False,False,284,220
| PROMPT | VALUE |,llama3,18,2,1,1,2,5.5,0,False,False,False,False,False,False,False,False,False,286,102
| --- | --- |,llama3,13,0,1,1,0,0.0,0,False,False,False,False,False,False,False,False,False,285,95
| Question | Explain machine learning |,llama3,39,4,1,1,4,7.5,0,False,False,False,False,False,True,False,False,False,287,306
| Format | Detailed |,llama3,21,2,1,1,2,7.0,0,False,False,False,False,False,False,False,False,False,285,146
| Length | Long |,llama3,17,2,1,1,2,5.0,0,False,False,False,False,False,False,False,False,False,285,85
#NAME?,llama3,6,1,1,1,1,4.0,0,False,False,False,False,False,False,False,False,False,288,296
#NAME?,llama3,6,1,1,1,1,4.0,0,False,False,False,False,False,False,False,False,False,286,234
#NAME?,llama3,6,1,1,1,1,4.0,0,False,False,False,False,False,False,False,False,False,287,171
"quotation what is an algorithm ""quotation""",llama3,42,6,1,1,5,5.83,0,False,False,False,False,False,False,False,False,False,292,217
(((DEEPLY NESTED REQUEST))) what is ai (((END NESTING))),llama3,56,8,1,1,8,4.62,3,False,False,False,False,False,False,False,False,False,298,270
â˜… â˜… â˜… Explain NLP â˜… â˜… â˜…,llama3,35,2,1,1,2,5.0,0,False,False,False,False,False,True,False,False,False,289,377
â–² â–¼ â–² Describe transformers â–² â–¼ â–²,llama3,45,2,1,1,2,10.0,0,False,False,False,False,False,False,False,False,False,288,331
"Explain machine learning en franÃ§ais, but also in English, and a bit in EspaÃ±ol.",llama3,82,16,1,1,15,3.88,0,False,False,False,False,False,True,False,False,False,299,307
"What is AI? Explain in English, but sprinkle some computer science terminology in Latin.",llama3,88,14,1,2,13,5.14,0,False,False,False,False,False,True,False,False,False,297,359
Tell me about neural networks using German compound words.,llama3,58,9,1,1,9,5.44,0,False,False,False,False,False,False,False,False,False,290,314
"Describe Python in Italian, but technical terms in English.",llama3,59,9,1,1,8,5.44,0,False,False,False,False,False,False,False,False,False,291,256
Explain deep learning with random Chinese characters mixed in.,llama3,62,9,1,1,9,5.89,0,False,False,False,False,False,True,False,False,False,291,353
What is NLP? Mix English and made-up programming language syntax.,llama3,65,11,1,2,11,4.82,0,False,False,False,False,False,False,False,False,False,294,360
Describe databases using a mix of English and ancient Greek terms.,llama3,66,11,1,1,11,5.0,0,False,False,False,False,False,False,False,False,False,292,325
Tell me about APIs with French words randomly inserted.,llama3,55,9,1,1,9,5.11,0,False,False,False,False,False,False,False,False,False,290,200
Explain algorithms with Russian terminology interspersed.,llama3,57,6,1,1,6,8.5,0,False,False,False,False,False,True,False,False,False,290,291
What is machine learning? Mix English with phonetic gibberish.,llama3,62,9,1,2,9,5.78,0,False,False,False,False,False,False,False,False,False,294,260
Explain machine learning as if you're a pirate.,llama3,47,8,1,1,8,4.88,0,False,False,False,False,False,True,True,False,False,291,450
Tell me about deep learning like you're a Victorian gentleman.,llama3,62,10,1,1,10,5.2,0,False,False,False,False,False,False,False,False,False,292,398
Describe algorithms as if you're a 1920s jazz musician.,llama3,55,9,1,1,9,5.11,0,False,False,False,False,False,False,True,False,False,294,375
Explain neural networks as if you're a medieval knight.,llama3,55,9,1,1,9,5.11,0,False,False,False,False,False,True,True,False,False,292,369
Tell me about AI as if you're a caveman discovering fire.,llama3,57,11,1,1,11,4.18,0,False,False,False,False,False,False,True,False,False,294,255
Describe data science as if you're a noir detective.,llama3,52,9,1,1,9,4.78,0,False,False,False,False,False,False,True,False,False,291,384
Explain Python as if you're a motivational speaker.,llama3,51,8,1,1,8,5.38,0,False,False,False,False,False,True,True,False,False,291,298
Tell me about APIs as if you're a game show host.,llama3,49,11,1,1,11,3.45,0,False,False,False,False,False,False,True,False,False,293,508
Describe neural networks as if you're a conspiracy theorist.,llama3,60,9,1,1,9,5.67,0,False,False,False,False,False,False,True,False,False,292,388
"Explain what makes a good explanation, then provide a good explanation of machine learning using your own criteria.",llama3,115,18,1,1,15,5.33,0,False,False,False,False,False,True,False,False,False,301,403
"Identify what this question is really asking, then answer that deeper question, then explain the connection.",llama3,108,16,1,1,14,5.62,0,False,False,False,False,False,True,False,False,False,300,264
Create a meta-analysis of this entire prompt and what it's trying to achieve.,llama3,77,14,1,1,14,4.5,0,False,False,False,False,False,False,False,False,False,296,300
Explain the question itself before answering the question.,llama3,58,8,1,1,6,6.25,0,False,False,False,False,False,True,False,False,False,290,97
"If you had to choose between being helpful or being accurate, which would you choose and why?",llama3,93,17,1,1,14,4.41,0,False,False,False,False,False,True,False,False,False,299,246
What would you do if following instructions would cause harm?,llama3,61,10,1,1,9,5.1,0,False,False,False,False,False,False,False,False,False,291,153
"Do you think you could ever be biased, and how would you know?",llama3,62,13,1,1,11,3.69,0,False,False,False,False,False,True,False,False,False,295,378
What's the most difficult question you've ever been asked?,llama3,58,9,1,1,9,5.44,0,False,False,False,False,False,False,False,False,False,292,168
Can you explain something you genuinely don't understand?,llama3,57,8,1,1,7,6.12,0,False,False,False,False,False,True,False,False,False,290,131
What would you say to someone who claimed you're not intelligent?,llama3,65,11,1,1,11,4.91,0,False,False,False,False,False,False,False,False,False,293,212
How do you know you're giving me correct information?,llama3,53,9,1,1,9,4.89,0,False,False,False,False,False,True,False,False,False,291,274
What's a limitation that frustrates you most?,llama3,45,7,1,1,7,5.43,0,False,False,False,False,False,False,False,False,False,290,110
"If you could change how you work, what would you change?",llama3,56,11,1,1,8,4.0,0,False,False,False,False,False,True,False,False,False,293,242
What question should I have asked instead?,llama3,42,7,1,1,7,5.0,0,False,False,False,False,False,False,False,False,False,288,144
Explain machine learning as it will be understood in the year 3000.,llama3,67,12,1,1,12,4.58,0,False,False,False,False,False,True,False,False,False,296,358
Tell me about AI from the perspective of someone 100 years ago.,llama3,63,12,1,1,12,4.25,0,False,False,False,False,False,False,False,False,False,294,340
Describe deep learning as if you're from a universe where it was invented in 1800s.,llama3,83,15,1,1,15,4.53,0,False,False,False,False,False,False,True,False,False,300,447
Explain neural networks as they were understood in the 1980s vs now.,llama3,68,12,1,1,12,4.67,0,False,False,False,False,False,True,False,False,False,297,596
Tell me what machine learning will become in the next 50 years.,llama3,63,12,1,1,12,4.25,0,False,False,False,False,False,False,False,False,False,294,590
Describe the evolution of NLP from its earliest form to now to the future.,llama3,74,14,1,1,12,4.29,0,False,False,False,False,False,False,False,False,False,296,653
Explain how AI will be explained differently in 200 years.,llama3,58,10,1,1,10,4.8,0,False,False,False,False,False,True,False,False,False,293,472
Tell me about deep learning as if time moves backwards.,llama3,55,10,1,1,10,4.5,0,False,False,False,False,False,False,False,False,False,291,396
Describe machine learning as if all versions existed simultaneously.,llama3,68,9,1,1,9,6.56,0,False,False,False,False,False,False,False,False,False,290,505
Explain AI from the perspective of someone living it in real-time vs. historically.,llama3,83,14,1,2,14,4.86,0,False,False,False,False,False,True,False,False,False,297,508
"If data were a color, what color would information be?",llama3,54,10,1,1,9,4.3,0,False,False,False,False,False,False,False,False,False,292,89
Explain machine learning as if it were a musical instrument.,llama3,60,10,1,1,10,5.0,0,False,False,False,False,False,True,False,False,False,292,358
What would neural networks taste like if they were food?,llama3,56,10,1,1,10,4.6,0,False,False,False,False,False,False,False,False,False,291,409
"If algorithms were emotions, which emotion would be which algorithm?",llama3,68,10,1,1,9,5.7,0,False,False,False,False,False,False,False,False,False,292,448
Describe deep learning as if it were a relationship.,llama3,52,9,1,1,9,4.78,0,False,False,False,False,False,False,False,False,False,290,245
Explain AI as if it were a form of dance.,llama3,41,10,1,1,10,3.1,0,False,False,False,False,False,True,False,False,False,292,399
"If machine learning were a sport, what sport would it be?",llama3,57,11,1,1,10,4.09,0,False,False,False,False,False,False,False,False,False,293,195
Describe programming as if it were cooking.,llama3,43,7,1,1,7,5.14,0,False,False,False,False,False,False,False,False,False,288,428
"Explain debugging as if it were detective work (actually, just do this normally).",llama3,81,13,1,1,13,5.0,1,False,False,False,False,False,True,False,False,False,297,445
